country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
High-income countries,2016-01-01,,1196437875.0,,5.919,33.877,506.714,606.251,247.978,296.69,2.626,0.869,435.824,-5.885,-659.367,8813.479,10544.779,2448.485,2929.46,-9.756,-1023.899,7916.315,9471.38,25.928,15.113,11321.569,11298.64,18.153,0.495,343.883,58316.633,,0.182,103.891,5702.502,6822.69,47773.227,57157.699,60.385,81.92,1.936,350.445,18455.129,2792.79,3341.4,15425.062,0.612,101.807,13989.884,16738.027,29.573,26.451,4924.22,2.309,60.025,3583.183,1129.269,1351.1,2994.876,11.958,5.136,2.701,239.986,12614.527,3741.063,4475.95,10543.403,39.615,18.08,22.93,0.203,-0.281,-45.255,5151.498,1640.528,1962.79,4305.696,17.372,7.383,1.488,412.812,28157.789,461.227,551.83,23534.686,0.483,111.191,19321.146,23116.551,4.884,40.357,1070.143,336.86,40.17,-0.076,-1.275,281.552,33.575,894.441,2.981,0.356,1.534,9443.565,69772.227,4.72,285.24,7463.029,2100.535,2513.16,6237.707,22.243,10.696,17.027,87.133,620.56,194.151,232.29,518.673,2.056,0.889,7.777,105.48,1582.892,495.563,592.91,1323.004,5.248,2.269
High-income countries,2017-01-01,,1202872536.0,,2.727,16.53,517.745,622.782,254.167,305.73,2.688,0.886,430.109,-0.932,-98.319,8684.595,10446.46,2397.544,2883.94,1.38,130.658,7982.59,9602.038,25.355,14.858,11382.05,11374.271,18.152,0.772,538.406,58452.273,,0.513,292.957,5641.479,6785.98,47761.219,57450.656,59.661,81.71,0.795,146.793,18601.922,2812.492,3383.07,15464.583,2.265,379.055,14230.171,17117.082,29.743,26.457,4892.18,-0.954,-55.053,3528.13,1113.842,1339.81,2933.087,11.779,5.018,2.438,245.451,12859.979,3814.444,4588.29,10691.057,40.339,18.29,7.78,0.068,-1.133,-88.336,5063.162,1612.864,1940.07,4209.226,17.057,7.201,0.868,244.484,28402.273,431.442,518.97,23612.039,-0.052,-12.098,19207.732,23104.453,4.563,40.395,1091.542,345.98,40.25,2.031,21.399,287.628,33.462,907.446,3.042,0.354,1.552,9455.924,70310.633,4.74,333.789,7796.817,2201.58,2648.22,6481.832,23.283,11.089,20.349,121.882,742.442,232.577,279.76,617.224,2.46,1.056,15.146,229.03,1811.922,567.533,682.67,1506.329,6.002,2.577
High-income countries,2018-01-01,,1209044728.0,,3.035,18.901,530.735,641.682,258.502,312.54,2.712,0.901,420.762,-3.515,-367.22,8336.532,10079.24,2290.254,2769.02,-0.11,-10.548,7933.114,9591.49,24.024,14.154,11555.93,11525.91,18.181,1.278,898.336,58896.887,,0.997,572.605,5621.942,6797.18,47990.996,58023.262,58.973,81.483,4.692,872.785,19474.707,2947.889,3564.13,16107.516,6.706,1147.941,15106.987,18265.023,30.923,27.349,4849.67,2.703,74.166,3602.296,1137.468,1375.25,2979.456,11.932,5.059,3.027,325.726,13185.704,3911.129,4728.73,10905.886,41.027,18.517,30.02,0.26,0.633,2.256,5065.417,1615.978,1953.79,4189.603,16.951,7.113,0.236,67.043,28469.316,383.799,464.03,23546.951,6.837,1579.621,20416.18,24684.074,4.026,39.98,1119.153,353.28,40.74,2.588,27.61,292.198,33.696,925.65,3.065,0.353,1.572,9533.071,71208.969,4.484,323.469,8120.287,2295.151,2774.94,6716.283,24.076,11.403,14.554,103.081,845.523,265.673,321.21,699.331,2.787,1.187,6.124,99.712,1911.634,599.812,725.2,1581.111,6.292,2.685
High-income countries,2019-01-01,,1214846354.0,,2.656,17.043,542.229,658.725,261.251,317.38,2.779,0.935,401.37,-11.646,-1173.823,7330.488,8905.417,1975.279,2399.66,-4.952,-474.943,7504.28,9116.547,21.01,12.647,11445.12,11421.41,18.282,-1.112,-791.586,57964.023,,-1.807,-1048.645,5417.83,6581.83,46898.621,56974.617,57.627,80.91,2.418,470.982,19945.689,3085.716,3748.67,16418.281,4.998,912.941,15786.329,19177.965,32.821,28.325,4584.21,-3.996,-156.71,3445.585,1087.191,1320.77,2836.231,11.564,4.893,2.311,257.062,13442.766,3983.697,4839.58,11065.404,42.373,19.09,23.71,0.207,1.572,60.67,5126.088,1634.075,1985.15,4219.536,17.381,7.28,-1.215,-345.805,28123.512,356.835,433.5,23149.852,3.078,759.75,20944.068,25443.824,3.796,39.938,1128.588,357.47,40.09,0.844,9.435,294.251,33.0,928.996,3.13,0.351,1.603,9401.527,70417.383,2.744,196.391,8316.678,2349.622,2854.43,6845.868,24.992,11.811,14.762,121.241,966.763,303.026,368.13,795.791,3.223,1.373,11.154,205.381,2117.015,665.154,808.06,1742.62,7.075,3.006
High-income countries,2020-01-01,,1218093003.0,,-4.57,-30.103,516.071,628.622,263.527,321.0,2.878,0.957,381.806,-14.373,-1279.988,6260.137,7625.429,1674.01,2039.1,-16.436,-1498.353,6254.197,7618.194,18.284,11.609,11161.53,11152.55,19.363,-6.717,-4729.805,53926.57,,-8.677,-4943.656,5103.223,6216.2,42715.098,52030.961,55.738,79.21,-2.024,-403.721,19541.969,3094.756,3769.7,16043.084,-1.248,-239.387,15547.728,18938.578,33.801,29.75,4258.11,3.772,116.839,3562.424,1121.589,1366.2,2924.591,12.25,5.423,1.33,213.853,13656.618,4052.523,4936.35,11211.474,44.262,20.79,8.98,0.08,-5.98,-324.221,4801.867,1530.934,1864.82,3942.119,16.721,7.31,-11.592,-3259.949,24863.562,334.457,407.4,20411.875,-4.651,-1183.514,19916.633,24260.311,3.653,37.851,1142.926,361.54,40.54,1.309,14.338,296.808,33.282,938.291,3.242,0.364,1.74,9155.745,65687.578,5.565,538.073,8854.751,2521.589,3071.53,7269.355,27.541,13.48,19.176,181.149,1147.913,359.529,437.94,942.385,3.927,1.748,12.499,255.85,2372.865,743.662,905.85,1948.017,8.122,3.612
High-income countries,2021-01-01,,1219584303.0,,7.112,44.708,552.099,673.331,273.38,333.41,2.905,0.981,387.242,9.547,727.994,6849.402,8353.423,1830.443,2232.38,3.157,240.495,6443.744,7858.688,19.451,12.17,11502.65,11476.71,19.01,4.492,2950.695,56280.055,,4.983,2592.539,5250.059,6402.89,44788.621,54623.5,55.79,79.582,1.825,356.727,19898.695,3064.446,3737.35,16315.966,1.372,259.914,15741.833,19198.492,32.565,28.991,4444.26,-2.884,-115.419,3447.005,1090.519,1329.98,2826.377,11.589,5.022,3.209,358.155,14014.773,4160.286,5073.82,11491.435,44.21,20.418,25.94,0.226,2.336,94.203,4896.07,1565.845,1909.68,4014.54,16.64,7.133,6.064,1507.82,26371.383,355.17,433.16,21623.256,0.097,23.445,19911.502,24283.756,3.774,38.421,1192.39,373.89,40.48,4.263,49.464,306.572,33.192,977.702,3.258,0.353,1.737,9410.346,68638.273,3.66,263.952,9118.703,2594.442,3164.14,7476.895,27.57,13.285,19.168,215.031,1362.944,433.656,528.88,1117.548,4.608,1.986,3.335,70.168,2443.033,763.695,931.39,2003.169,8.115,3.559
High-income countries,2022-01-01,,1224121770.0,,6.014,40.494,583.132,713.825,269.981,330.49,2.85,1.085,385.284,-4.214,-351.982,6536.474,8001.44,1773.827,2171.38,-0.275,-21.629,6402.189,7837.059,18.728,12.16,11604.49,11594.29,20.158,-4.134,-2837.344,53753.582,,-5.393,-2946.102,5283.159,6467.23,42215.898,51677.398,55.779,78.536,-6.097,-1213.254,18685.441,3161.36,3869.89,15264.365,-1.495,-286.996,15449.032,18911.496,33.378,28.397,4467.1,-5.565,-203.708,3243.297,1030.6,1261.58,2649.489,10.881,4.929,1.401,108.756,14123.529,4188.358,5127.06,11537.684,44.221,21.464,10.2,0.088,-5.938,-307.538,4588.532,1465.802,1794.32,3748.427,15.476,6.973,-5.236,-1380.867,24990.516,347.972,425.96,20415.057,-20.32,-4934.525,15806.622,19349.23,3.674,37.979,1167.641,370.89,40.4,-1.976,-24.749,302.985,33.003,953.86,3.199,0.348,1.775,9471.518,65800.93,5.14,416.295,9534.998,2722.556,3332.74,7789.256,28.745,14.491,23.118,308.969,1671.913,530.339,649.2,1365.806,5.599,2.541,12.497,295.289,2738.322,858.632,1051.07,2236.969,9.065,4.162
Lower-middle-income countries,2003-01-01,,2601596128.0,,4.833,0.048,0.403,1.05,2.091,5.44,0.357,0.01,611.417,4.624,124.03,1078.771,2806.526,207.78,540.56,3.092,76.815,984.296,2560.741,35.433,27.247,1523.02,1525.57,15.465,2.855,285.932,3959.288,,2.769,255.629,442.228,1150.5,3647.279,9488.746,75.414,92.12,3.664,112.256,3175.826,177.16,460.9,1220.722,7.451,261.824,1451.308,3775.719,30.212,30.832,932.76,5.809,23.415,479.808,97.686,254.14,184.428,16.659,4.658,4.473,30.303,811.722,144.169,375.07,312.009,24.586,7.88,-2.55,-0.167,2.231,4.379,282.337,38.961,101.36,108.524,6.644,2.741,0.555,19.343,3506.394,57.288,149.04,1347.786,9.137,533.52,2449.59,6372.843,9.769,34.041,39.318,16.37,10.93,1.745,0.731,6.292,4.201,15.113,1.073,0.716,0.382,586.398,10300.468,5.758,25.923,529.385,105.208,273.71,203.485,17.941,5.139,29.857,0.013,0.06,0.008,0.02,0.023,0.001,0.001,23.868,1.716,9.151,1.222,3.18,3.517,0.208,0.089
Lower-middle-income countries,2004-01-01,,2646723113.0,,5.812,0.061,0.42,1.111,2.388,6.32,0.386,0.01,598.903,5.447,152.882,1118.141,2959.408,209.822,555.34,8.689,222.497,1051.579,2783.238,33.955,26.841,1630.44,1635.54,15.574,7.041,725.228,4165.791,,6.2,588.293,457.944,1212.05,3807.364,10077.039,74.107,91.396,7.928,251.781,3427.607,193.802,512.94,1295.038,7.405,279.604,1532.205,4055.323,31.362,31.087,979.53,21.996,101.808,581.616,109.294,289.27,219.749,17.687,5.275,17.439,136.934,948.656,160.005,423.49,358.426,25.893,8.604,-5.1,-0.313,9.108,23.754,306.091,41.64,110.21,115.649,6.738,2.776,5.237,183.63,3690.024,54.32,143.77,1394.186,6.147,391.765,2555.843,6764.608,8.79,33.467,42.447,17.93,11.61,8.076,3.13,6.774,4.387,16.038,1.096,0.71,0.385,617.949,11025.695,22.051,113.18,642.565,118.365,313.28,242.778,19.155,5.828,20.565,0.012,0.071,0.008,0.02,0.027,0.001,0.001,90.486,8.169,17.32,2.29,6.06,6.544,0.371,0.157
Lower-middle-income countries,2005-01-01,,2691406988.0,,6.716,0.075,0.44,1.185,2.508,6.75,0.399,0.01,599.947,8.196,242.567,1189.703,3201.975,215.571,580.19,5.114,142.337,1087.006,2925.575,34.272,27.77,1684.68,1692.9,15.369,4.578,504.745,4284.168,,5.016,505.455,468.796,1261.72,3931.956,10582.494,74.53,91.779,4.726,161.981,3589.588,196.551,529.0,1333.722,4.534,183.865,1575.082,4239.188,31.248,31.131,1015.65,1.618,5.672,587.288,110.403,297.14,218.208,17.552,5.093,0.543,-0.709,947.946,160.206,431.18,352.212,25.47,8.221,-8.22,-0.488,-1.511,-6.532,299.559,40.462,108.9,111.302,6.433,2.598,2.735,100.907,3790.931,56.673,152.53,1408.531,0.797,53.904,2533.438,6818.513,9.01,32.878,40.257,18.22,11.47,-4.652,-2.19,6.77,4.262,14.958,1.076,0.678,0.349,629.002,11530.44,1.56,5.822,648.387,119.744,322.28,240.91,19.037,5.623,16.499,0.011,0.083,0.011,0.03,0.031,0.002,0.001,13.74,2.255,19.575,2.56,6.89,7.273,0.407,0.17
Lower-middle-income countries,2006-01-01,,2735471783.0,,1.52,0.018,0.44,1.203,3.36,9.19,0.514,0.01,600.461,2.877,92.115,1204.213,3294.09,227.354,621.92,4.473,130.857,1117.333,3056.432,34.768,27.445,1783.35,1788.76,15.64,4.095,472.12,4387.748,,3.679,389.342,484.337,1324.89,4010.948,10971.836,74.068,91.412,3.332,119.615,3709.203,195.813,535.64,1355.964,6.182,262.063,1645.512,4501.25,29.945,30.903,1074.08,11.721,64.709,651.997,117.625,321.76,238.349,17.988,5.432,9.238,82.778,1030.724,169.576,463.87,376.799,25.932,8.588,-5.41,-0.303,1.256,1.854,301.412,40.359,110.4,110.187,6.172,2.511,4.685,177.612,3968.543,61.17,167.33,1450.771,0.686,46.794,2509.734,6865.307,9.355,33.064,46.623,21.28,12.09,15.22,6.366,7.779,4.42,17.044,1.19,0.676,0.388,653.913,12002.561,13.069,80.924,729.312,129.217,353.47,266.613,19.761,6.076,-28.526,-0.024,0.059,0.011,0.03,0.021,0.002,0.0,51.298,9.855,29.43,3.802,10.4,10.759,0.581,0.245
Lower-middle-income countries,2007-01-01,,2779588288.0,,44.923,0.541,0.627,1.744,3.961,11.01,0.588,0.014,604.007,8.646,284.801,1287.562,3578.891,236.075,656.19,5.437,166.172,1159.382,3222.604,35.019,28.101,1873.2,1873.82,15.435,6.11,733.4,4581.959,,6.281,689.139,502.355,1396.34,4195.216,11660.975,74.518,91.559,5.33,197.682,3906.885,207.592,577.02,1405.562,6.042,271.962,1717.237,4773.212,30.794,30.676,1131.8,4.697,26.356,678.353,118.327,328.9,244.048,17.552,5.326,4.915,44.262,1074.986,171.781,477.48,386.743,25.482,8.441,-0.62,-0.033,2.085,4.362,305.775,40.538,112.68,110.007,6.013,2.401,5.207,206.656,4175.199,58.689,163.13,1502.093,0.916,62.9,2492.53,6928.208,8.706,32.783,52.501,22.89,11.88,11.537,5.878,8.235,4.274,18.888,1.222,0.634,0.412,674.136,12735.961,6.132,39.9,769.212,131.242,364.8,276.736,19.468,6.04,273.531,0.159,0.218,0.032,0.09,0.078,0.005,0.002,24.449,6.967,36.397,4.648,12.92,13.094,0.69,0.286
Lower-middle-income countries,2008-01-01,,2823712552.0,,52.294,0.912,0.941,2.656,4.576,12.92,0.668,0.02,615.238,8.575,306.895,1376.126,3885.786,245.893,694.33,5.749,185.271,1206.878,3407.875,35.897,29.392,1934.91,1934.21,15.27,3.803,484.41,4681.911,,4.608,537.285,519.918,1468.1,4319.937,12198.26,75.902,92.269,2.108,82.353,3989.237,206.643,583.5,1412.763,2.784,132.896,1737.467,4906.108,30.167,30.175,1190.0,-7.023,-51.557,626.796,112.508,317.69,221.976,16.425,4.741,-4.252,-52.875,1022.112,165.07,466.11,361.974,24.098,7.731,0.7,0.036,-5.212,-17.736,288.039,37.826,106.81,102.007,5.522,2.179,3.546,148.038,4323.237,67.383,190.27,1531.047,1.904,131.925,2500.302,7060.133,9.837,32.701,59.645,25.54,12.62,13.186,7.144,9.045,4.469,21.123,1.32,0.652,0.451,684.988,13220.371,-3.855,-35.138,734.073,127.244,359.3,259.967,18.576,5.553,16.118,0.033,0.251,0.035,0.1,0.089,0.005,0.002,23.652,8.329,44.726,5.656,15.97,15.839,0.826,0.338
Lower-middle-income countries,2009-01-01,,2868312458.0,,-1.953,-0.052,0.908,2.604,5.25,15.06,0.752,0.019,621.815,3.505,136.18,1402.206,4021.966,253.072,725.89,6.785,231.224,1268.725,3639.1,36.256,29.663,2004.68,2002.14,15.383,2.56,338.502,4727.125,,2.873,350.414,536.364,1538.46,4374.933,12548.674,76.841,92.55,2.687,107.205,4096.442,215.758,618.86,1428.171,0.927,45.458,1726.3,4951.566,30.91,30.212,1244.96,-0.929,-9.658,617.138,109.985,315.47,215.157,15.757,4.552,-0.714,-11.913,1010.199,161.656,463.68,352.193,23.159,7.45,2.54,0.127,-4.245,-13.93,274.108,35.693,102.38,95.564,5.114,2.022,2.476,107.029,4430.266,67.534,193.71,1544.555,-2.871,-202.706,2390.753,6857.427,9.675,32.674,65.595,27.42,12.36,9.121,5.951,9.56,4.309,22.869,1.37,0.617,0.484,698.02,13558.873,0.725,2.017,736.09,125.963,361.3,256.628,18.046,5.429,34.716,0.085,0.336,0.045,0.13,0.117,0.006,0.002,13.426,5.692,50.417,6.373,18.28,17.577,0.913,0.372
Lower-middle-income countries,2010-01-01,,2914138506.0,,47.047,1.225,1.314,3.829,6.122,17.84,0.828,0.027,617.9,3.722,149.7,1431.526,4171.666,265.492,773.68,4.025,146.459,1299.032,3785.559,35.899,29.572,2152.52,2155.14,15.921,4.041,547.967,4840.827,,3.804,477.304,565.786,1648.78,4469.924,13025.978,76.505,92.338,7.078,289.95,4386.392,238.973,696.4,1505.21,5.993,296.754,1800.985,5248.32,32.313,31.094,1331.66,3.831,19.71,636.848,116.377,339.14,218.537,15.736,4.514,7.772,70.663,1080.862,173.76,506.36,370.903,23.495,7.662,-2.62,-0.122,12.213,31.59,305.699,39.391,114.79,104.902,5.326,2.167,0.85,37.654,4467.92,61.322,178.7,1533.187,3.827,262.455,2443.22,7119.881,8.292,31.672,73.079,29.92,12.08,10.503,7.484,10.267,4.145,25.077,1.388,0.561,0.518,739.546,14106.84,6.051,39.073,775.163,134.369,391.57,266.001,18.169,5.495,82.889,0.275,0.611,0.096,0.28,0.21,0.013,0.004,21.331,10.379,60.796,7.628,22.23,20.863,1.031,0.431
Lower-middle-income countries,2011-01-01,,2960590210.0,,46.87,1.795,1.899,5.624,7.002,20.73,0.9,0.038,613.036,5.05,210.678,1480.227,4382.344,285.913,846.47,2.083,78.85,1305.283,3864.409,36.761,29.635,2292.32,2302.62,16.288,4.827,680.985,4994.891,,4.156,541.315,587.332,1738.85,4582.631,13567.293,75.516,91.746,4.725,207.237,4593.628,229.444,679.29,1551.592,2.121,111.319,1810.328,5359.64,29.501,31.064,1411.59,13.861,83.853,720.7,127.032,376.09,243.431,16.333,4.874,13.699,139.67,1220.532,190.425,563.77,412.26,24.484,8.254,-10.3,-0.449,10.232,29.224,334.922,42.701,126.42,113.127,5.49,2.265,2.762,123.401,4591.321,71.976,213.09,1550.813,-2.0,-142.406,2356.785,6977.475,9.254,31.048,82.173,32.84,12.11,11.824,9.093,11.092,4.09,27.755,1.426,0.526,0.556,777.757,14787.825,15.121,110.447,885.61,147.724,437.35,299.133,18.994,5.989,484.662,2.939,3.55,0.429,1.27,1.199,0.055,0.024,21.742,12.767,73.564,9.17,27.15,24.848,1.179,0.497
Lower-middle-income countries,2012-01-01,,3006968165.0,,8.747,0.492,2.034,6.115,7.945,23.89,0.979,0.04,620.497,7.159,313.715,1561.726,4696.06,313.651,943.14,0.916,35.392,1296.921,3899.801,38.666,30.841,2421.32,2439.19,16.667,2.967,438.706,5063.749,,3.536,479.768,617.825,1857.78,4671.503,14047.061,76.164,92.254,-0.146,-6.711,4586.917,229.833,691.1,1525.429,1.249,66.94,1804.668,5426.58,28.333,30.125,1513.51,-8.692,-66.632,654.069,126.466,380.28,217.518,15.59,4.296,-2.79,-41.06,1179.472,193.354,581.41,392.246,23.836,7.746,-17.87,-0.738,0.731,0.402,335.324,43.233,130.0,111.516,5.33,2.202,3.763,172.762,4764.083,74.341,223.54,1584.348,-5.891,-411.036,2183.741,6566.439,9.165,31.288,91.949,36.64,12.75,11.541,9.776,12.185,4.24,30.579,1.502,0.523,0.604,811.179,15226.531,-4.172,-41.463,844.147,150.121,451.41,280.73,18.507,5.544,148.908,5.233,8.783,1.064,3.2,2.921,0.131,0.058,13.832,9.668,83.231,10.406,31.29,27.679,1.283,0.547
Lower-middle-income countries,2013-01-01,,3053128864.0,,25.928,1.586,2.522,7.701,8.791,26.84,1.056,0.049,619.032,5.099,239.474,1616.549,4935.534,331.938,1013.45,0.384,14.975,1282.218,3914.776,39.856,31.536,2525.42,2542.76,17.007,2.784,423.979,5126.056,,1.962,275.547,629.57,1922.16,4691.125,14322.607,75.593,91.515,-1.928,-88.441,4498.477,212.752,649.56,1473.399,-2.252,-122.187,1737.363,5304.394,25.545,28.743,1574.05,21.481,135.716,789.785,136.096,415.52,258.68,16.341,5.046,13.147,148.431,1327.902,203.267,620.6,434.932,24.407,8.485,-17.34,-0.687,-1.89,-8.319,327.005,41.001,125.18,107.105,4.923,2.089,2.614,124.514,4888.597,84.88,259.15,1601.176,-4.161,-273.25,2061.226,6293.189,10.192,31.236,98.208,39.43,12.59,6.192,6.259,12.915,4.124,32.166,1.551,0.495,0.628,832.837,15650.51,19.353,156.75,1000.897,162.266,495.42,327.827,19.484,6.395,37.951,3.26,12.043,1.474,4.5,3.944,0.177,0.077,12.608,9.929,93.16,11.781,35.97,30.513,1.415,0.595
Lower-middle-income countries,2014-01-01,,3099123675.0,,-1.402,-0.108,2.45,7.593,9.496,29.43,1.084,0.047,627.061,8.149,402.215,1722.341,5337.749,362.519,1123.49,-0.142,-5.559,1261.395,3909.218,41.363,32.774,2701.06,2716.18,17.449,4.063,635.812,5255.138,,4.143,593.408,668.973,2073.23,4812.979,14916.016,76.329,91.586,3.512,158.008,4656.484,231.43,717.23,1502.516,4.304,228.29,1785.241,5532.684,26.406,28.591,1703.21,0.899,2.325,792.109,135.503,419.94,255.591,15.461,4.864,3.695,42.403,1370.305,207.462,642.95,442.159,23.671,8.414,-15.12,-0.56,5.422,15.665,342.67,42.506,131.73,110.57,4.85,2.104,0.679,33.186,4921.783,75.024,232.51,1588.121,1.012,63.715,2051.194,6356.904,8.56,30.22,107.083,44.01,14.58,9.101,8.875,14.201,4.705,34.553,1.62,0.537,0.658,876.435,16286.321,3.11,26.738,1027.636,164.956,511.22,331.589,18.821,6.31,37.125,4.372,16.415,2.004,6.21,5.297,0.229,0.101,12.778,11.275,104.435,13.249,41.06,33.698,1.512,0.641
Lower-middle-income countries,2015-01-01,,3144964232.0,,14.133,1.073,2.756,8.666,11.577,36.41,1.29,0.052,634.837,1.879,100.286,1729.124,5438.034,379.728,1194.23,0.478,18.68,1248.948,3927.897,42.321,32.79,2816.93,2821.81,17.777,1.831,298.269,5273.379,,2.058,306.913,693.156,2179.95,4840.414,15222.929,77.254,91.79,1.208,56.27,4712.754,243.857,766.92,1498.508,2.338,129.331,1800.343,5662.014,27.178,28.416,1791.39,-4.883,-43.166,748.944,128.24,403.31,238.141,14.293,4.516,-0.145,-8.643,1361.662,204.091,641.86,432.966,22.746,8.21,-4.88,-0.173,1.457,2.925,345.594,42.535,133.77,109.888,4.741,2.084,3.055,150.358,5072.141,69.572,218.8,1612.782,1.054,66.973,2042.591,6423.877,7.754,30.583,128.636,53.01,16.6,19.577,21.553,16.856,5.278,40.902,1.879,0.588,0.776,897.247,16584.59,-0.701,-11.568,1016.068,161.557,508.09,323.078,18.006,6.127,31.894,5.107,21.522,2.789,8.77,6.843,0.311,0.13,4.322,3.865,108.301,13.673,43.0,34.436,1.524,0.653
Lower-middle-income countries,2016-01-01,,3190920278.0,,51.901,4.498,4.125,13.164,9.731,31.05,1.04,0.077,640.526,3.722,202.411,1767.655,5640.445,404.611,1291.08,1.986,78.014,1255.409,4005.911,43.236,33.129,2971.76,2986.11,18.326,2.661,441.256,5335.716,,2.625,399.574,729.341,2327.27,4895.924,15622.503,77.937,91.758,-3.352,-157.982,4554.771,261.367,834.0,1427.416,-3.529,-199.801,1711.799,5462.213,27.929,26.752,1912.68,2.337,12.968,761.912,127.844,407.94,238.775,13.661,4.475,4.3,41.68,1403.342,206.473,658.84,439.792,22.063,8.242,-14.35,-0.483,-2.335,-10.068,335.526,40.979,130.76,105.15,4.379,1.971,7.002,355.146,5427.286,63.364,202.19,1700.853,2.915,187.226,2071.848,6611.103,6.771,31.877,112.81,47.92,16.87,-11.555,-15.825,15.018,5.287,35.354,1.605,0.565,0.663,935.815,17025.846,6.652,51.749,1067.816,165.495,528.08,334.642,17.685,6.272,85.061,18.071,39.592,5.237,16.71,12.408,0.56,0.233,30.353,32.037,140.337,17.396,55.51,43.98,1.859,0.824
Lower-middle-income countries,2017-01-01,,3236754793.0,,-12.184,-1.604,3.572,11.56,9.849,31.88,1.019,0.064,629.912,2.243,126.517,1781.711,5766.962,414.032,1340.12,1.278,51.189,1253.447,4057.1,42.822,32.073,3105.87,3129.53,18.223,5.609,954.994,5555.206,,5.158,805.747,740.297,2396.16,5075.531,16428.25,76.566,91.365,12.143,553.1,5107.872,272.758,882.85,1578.084,11.805,644.81,1886.773,6107.023,28.21,28.407,1971.33,10.599,75.801,837.713,139.797,452.49,258.813,14.459,4.659,10.883,149.247,1552.589,226.576,733.37,479.675,23.434,8.635,-23.66,-0.762,5.706,17.06,352.586,42.654,138.06,108.932,4.412,1.961,2.324,126.129,5553.416,53.507,173.19,1715.736,2.432,160.793,2092.187,6771.896,5.534,30.885,114.044,48.15,16.27,0.743,1.234,14.876,5.027,35.234,1.539,0.52,0.634,966.873,17980.84,12.563,132.187,1200.004,183.922,595.31,370.743,19.022,6.674,77.586,30.305,69.897,8.99,29.1,21.595,0.93,0.389,19.552,26.452,166.79,20.258,65.57,51.53,2.095,0.928
